WARMUP_FIX_DIST_SAMPLES: false
Parameter[_distSamples]: [10]
Parameter[arraySize]: [100]
Parameter[arraySubSize]: [1, 4, 16, 64]
Parameter[dataTweaker]: [IDENT_____, REVERSE___, REVERSE_FR, REVERSE_BA, SORT______, DITHER____]
Parameter[distBuilder]: [STAGGER, SAWTOTH, _RANDOM, PLATEAU, SHUFFLE]
Parameter[tSorter]: [BASELINE, DPQ_11, DPQ_18_11_21, DPQ_18_11_27, DPQ_18_11I, RADIX, MARLIN]
>> Benchmarks ...
>> COLUMNS:Mode	Length	Sub-size	Builder	Tweaker	Sorter	RMS	Mean	StdDev	Count	Min	Max
>> Best		100	1	REVERSE___	STAGGER	DPQ_18_11_21	0.0010974	0.0010822	0.0000152	109	0.0010647	0.0011099
>> Best		100	1	REVERSE___	STAGGER	DPQ_18_11_27	0.0011472	0.0010863	0.0000609	109	0.0010393	0.0013469
>> Best		100	1	REVERSE___	STAGGER	DPQ_18_11I	0.0010959	0.0010778	0.0000181	109	0.0010667	0.0011230
>> Best		100	1	REVERSE___	STAGGER	RADIX    	0.0005248	0.0005007	0.0000241	109	0.0004586	0.0005259
>> Best		100	1	REVERSE___	STAGGER	MARLIN   	0.0011908	0.0011539	0.0000368	109	0.0010908	0.0011899
>> Best		100	1	REVERSE___	SAWTOTH	BASELINE 	0.0000168	0.0000161	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE___	SAWTOTH	DPQ_11   	0.0000704	0.0000699	0.0000005	109	0.0000697	0.0000731
>> Best		100	1	REVERSE___	SAWTOTH	DPQ_18_11_21	0.0000694	0.0000688	0.0000006	109	0.0000674	0.0000711
>> Best		100	1	REVERSE___	SAWTOTH	DPQ_18_11_27	0.0000760	0.0000729	0.0000032	109	0.0000690	0.0000773
>> Best		100	1	REVERSE___	SAWTOTH	DPQ_18_11I	0.0000700	0.0000691	0.0000009	109	0.0000684	0.0000716
>> Best		100	1	REVERSE___	SAWTOTH	RADIX    	0.0001443	0.0001418	0.0000025	109	0.0001398	0.0001564
>> Best		100	1	REVERSE___	SAWTOTH	MARLIN   	0.0002371	0.0002347	0.0000025	109	0.0002325	0.0002412
>> Best		100	1	REVERSE___	_RANDOM	BASELINE 	0.0000168	0.0000161	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE___	_RANDOM	DPQ_11   	0.0000705	0.0000700	0.0000006	109	0.0000697	0.0000731
>> Best		100	1	REVERSE___	_RANDOM	DPQ_18_11_21	0.0000687	0.0000684	0.0000003	109	0.0000677	0.0000711
>> Best		100	1	REVERSE___	_RANDOM	DPQ_18_11_27	0.0000788	0.0000753	0.0000035	109	0.0000692	0.0000798
>> Best		100	1	REVERSE___	_RANDOM	DPQ_18_11I	0.0000705	0.0000692	0.0000012	109	0.0000684	0.0000787
>> Best		100	1	REVERSE___	_RANDOM	RADIX    	0.0001445	0.0001418	0.0000027	109	0.0001399	0.0001564
>> Best		100	1	REVERSE___	_RANDOM	MARLIN   	0.0002370	0.0002346	0.0000024	109	0.0002326	0.0002411
>> Best		100	1	REVERSE___	PLATEAU	BASELINE 	0.0000168	0.0000161	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE___	PLATEAU	DPQ_11   	0.0000769	0.0000765	0.0000004	109	0.0000758	0.0000792
>> Best		100	1	REVERSE___	PLATEAU	DPQ_18_11_21	0.0001127	0.0001123	0.0000004	109	0.0001117	0.0001147
>> Best		100	1	REVERSE___	PLATEAU	DPQ_18_11_27	0.0001099	0.0001091	0.0000008	109	0.0001071	0.0001102
>> Best		100	1	REVERSE___	PLATEAU	DPQ_18_11I	0.0001137	0.0001133	0.0000004	109	0.0001128	0.0001155
>> Best		100	1	REVERSE___	PLATEAU	RADIX    	0.0001523	0.0001508	0.0000014	109	0.0001493	0.0001555
>> Best		100	1	REVERSE___	PLATEAU	MARLIN   	0.0002912	0.0002889	0.0000023	109	0.0002865	0.0002950
>> Best		100	1	REVERSE___	SHUFFLE	BASELINE 	0.0000168	0.0000161	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE___	SHUFFLE	DPQ_11   	0.0004197	0.0004184	0.0000012	109	0.0004151	0.0004204
>> Best		100	1	REVERSE___	SHUFFLE	DPQ_18_11_21	0.0003340	0.0003320	0.0000020	109	0.0003295	0.0003356
>> Best		100	1	REVERSE___	SHUFFLE	DPQ_18_11_27	0.0005049	0.0004932	0.0000117	109	0.0004722	0.0005070
>> Best		100	1	REVERSE___	SHUFFLE	DPQ_18_11I	0.0004220	0.0004109	0.0000111	109	0.0003933	0.0004266
>> Best		100	1	REVERSE___	SHUFFLE	RADIX    	0.0002337	0.0002309	0.0000028	109	0.0002281	0.0002403
>> Best		100	1	REVERSE___	SHUFFLE	MARLIN   	0.0010005	0.0009508	0.0000497	109	0.0009024	0.0010118
>> Best		100	1	REVERSE_FR	STAGGER	BASELINE 	0.0000170	0.0000162	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE_FR	STAGGER	DPQ_11   	0.0008412	0.0008250	0.0000162	109	0.0007916	0.0008499
>> Best		100	1	REVERSE_FR	STAGGER	DPQ_18_11_21	0.0009654	0.0009382	0.0000272	109	0.0008936	0.0010657
>> Best		100	1	REVERSE_FR	STAGGER	DPQ_18_11_27	0.0009655	0.0009376	0.0000279	109	0.0008936	0.0009775
>> Best		100	1	REVERSE_FR	STAGGER	DPQ_18_11I	0.0009396	0.0009237	0.0000159	109	0.0008935	0.0009379
>> Best		100	1	REVERSE_FR	STAGGER	RADIX    	0.0004884	0.0004697	0.0000187	109	0.0004355	0.0004903
>> Best		100	1	REVERSE_FR	STAGGER	MARLIN   	0.0007719	0.0007694	0.0000025	109	0.0007648	0.0007748
>> Best		100	1	REVERSE_FR	SAWTOTH	BASELINE 	0.0000169	0.0000162	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE_FR	SAWTOTH	DPQ_11   	0.0000708	0.0000701	0.0000007	109	0.0000697	0.0000731
>> Best		100	1	REVERSE_FR	SAWTOTH	DPQ_18_11_21	0.0000696	0.0000690	0.0000006	109	0.0000677	0.0000711
>> Best		100	1	REVERSE_FR	SAWTOTH	DPQ_18_11_27	0.0000769	0.0000764	0.0000005	109	0.0000761	0.0000787
>> Best		100	1	REVERSE_FR	SAWTOTH	DPQ_18_11I	0.0000692	0.0000689	0.0000003	109	0.0000684	0.0000713
>> Best		100	1	REVERSE_FR	SAWTOTH	RADIX    	0.0001455	0.0001421	0.0000034	109	0.0001401	0.0001567
>> Best		100	1	REVERSE_FR	SAWTOTH	MARLIN   	0.0002371	0.0002346	0.0000025	109	0.0002325	0.0002414
>> Best		100	1	REVERSE_FR	_RANDOM	BASELINE 	0.0000169	0.0000162	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE_FR	_RANDOM	DPQ_11   	0.0000708	0.0000701	0.0000008	109	0.0000697	0.0000731
>> Best		100	1	REVERSE_FR	_RANDOM	DPQ_18_11_21	0.0000694	0.0000688	0.0000006	109	0.0000676	0.0000711
>> Best		100	1	REVERSE_FR	_RANDOM	DPQ_18_11_27	0.0000736	0.0000712	0.0000025	109	0.0000692	0.0000764
>> Best		100	1	REVERSE_FR	_RANDOM	DPQ_18_11I	0.0000692	0.0000689	0.0000003	109	0.0000684	0.0000714
>> Best		100	1	REVERSE_FR	_RANDOM	RADIX    	0.0001553	0.0001460	0.0000093	109	0.0001409	0.0002309
>> Best		100	1	REVERSE_FR	_RANDOM	MARLIN   	0.0002374	0.0002347	0.0000027	109	0.0002322	0.0002416
>> Best		100	1	REVERSE_FR	PLATEAU	BASELINE 	0.0000169	0.0000162	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE_FR	PLATEAU	DPQ_11   	0.0000783	0.0000780	0.0000003	109	0.0000779	0.0000811
>> Best		100	1	REVERSE_FR	PLATEAU	DPQ_18_11_21	0.0001141	0.0001099	0.0000042	109	0.0001061	0.0001224
>> Best		100	1	REVERSE_FR	PLATEAU	DPQ_18_11_27	0.0001113	0.0001071	0.0000042	109	0.0001048	0.0001188
>> Best		100	1	REVERSE_FR	PLATEAU	DPQ_18_11I	0.0001192	0.0001132	0.0000060	109	0.0001064	0.0001230
>> Best		100	1	REVERSE_FR	PLATEAU	RADIX    	0.0001377	0.0001361	0.0000016	109	0.0001345	0.0001466
>> Best		100	1	REVERSE_FR	PLATEAU	MARLIN   	0.0002951	0.0002927	0.0000024	109	0.0002902	0.0002979
>> Best		100	1	REVERSE_FR	SHUFFLE	BASELINE 	0.0000169	0.0000162	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE_FR	SHUFFLE	DPQ_11   	0.0004414	0.0004298	0.0000116	109	0.0004160	0.0004429
>> Best		100	1	REVERSE_FR	SHUFFLE	DPQ_18_11_21	0.0006686	0.0006611	0.0000075	109	0.0006466	0.0006712
>> Best		100	1	REVERSE_FR	SHUFFLE	DPQ_18_11_27	0.0006228	0.0006205	0.0000022	109	0.0006141	0.0006249
>> Best		100	1	REVERSE_FR	SHUFFLE	DPQ_18_11I	0.0006638	0.0006535	0.0000103	109	0.0006346	0.0006644
>> Best		100	1	REVERSE_FR	SHUFFLE	RADIX    	0.0004088	0.0003943	0.0000145	109	0.0003827	0.0004241
>> Best		100	1	REVERSE_FR	SHUFFLE	MARLIN   	0.0006098	0.0006055	0.0000043	109	0.0005997	0.0006147
>> Best		100	1	REVERSE_BA	STAGGER	BASELINE 	0.0000168	0.0000161	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE_BA	STAGGER	DPQ_11   	0.0007285	0.0007147	0.0000137	109	0.0006932	0.0007356
>> Best		100	1	REVERSE_BA	STAGGER	DPQ_18_11_21	0.0008019	0.0007866	0.0000153	109	0.0007701	0.0008168
>> Best		100	1	REVERSE_BA	STAGGER	DPQ_18_11_27	0.0008471	0.0008044	0.0000427	109	0.0007646	0.0008592
>> Best		100	1	REVERSE_BA	STAGGER	DPQ_18_11I	0.0007693	0.0007659	0.0000034	109	0.0007606	0.0007726
>> Best		100	1	REVERSE_BA	STAGGER	RADIX    	0.0004479	0.0004267	0.0000212	109	0.0004085	0.0004720
>> Best		100	1	REVERSE_BA	STAGGER	MARLIN   	0.0007765	0.0007729	0.0000036	109	0.0007665	0.0007793
>> Best		100	1	REVERSE_BA	SAWTOTH	BASELINE 	0.0000168	0.0000161	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE_BA	SAWTOTH	DPQ_11   	0.0000707	0.0000700	0.0000007	109	0.0000697	0.0000731
>> Best		100	1	REVERSE_BA	SAWTOTH	DPQ_18_11_21	0.0000697	0.0000690	0.0000006	109	0.0000674	0.0000711
>> Best		100	1	REVERSE_BA	SAWTOTH	DPQ_18_11_27	0.0000768	0.0000764	0.0000004	109	0.0000760	0.0000787
>> Best		100	1	REVERSE_BA	SAWTOTH	DPQ_18_11I	0.0000692	0.0000689	0.0000003	109	0.0000686	0.0000714
>> Best		100	1	REVERSE_BA	SAWTOTH	RADIX    	0.0001455	0.0001421	0.0000034	109	0.0001401	0.0001565
>> Best		100	1	REVERSE_BA	SAWTOTH	MARLIN   	0.0002371	0.0002346	0.0000025	109	0.0002325	0.0002414
>> Best		100	1	REVERSE_BA	_RANDOM	BASELINE 	0.0000168	0.0000161	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE_BA	_RANDOM	DPQ_11   	0.0000703	0.0000699	0.0000004	109	0.0000696	0.0000731
>> Best		100	1	REVERSE_BA	_RANDOM	DPQ_18_11_21	0.0000796	0.0000741	0.0000056	109	0.0000680	0.0000803
>> Best		100	1	REVERSE_BA	_RANDOM	DPQ_18_11_27	0.0000760	0.0000729	0.0000031	109	0.0000692	0.0000773
>> Best		100	1	REVERSE_BA	_RANDOM	DPQ_18_11I	0.0000693	0.0000689	0.0000004	109	0.0000685	0.0000714
>> Best		100	1	REVERSE_BA	_RANDOM	RADIX    	0.0001443	0.0001418	0.0000024	109	0.0001399	0.0001565
>> Best		100	1	REVERSE_BA	_RANDOM	MARLIN   	0.0002372	0.0002346	0.0000026	109	0.0002314	0.0002414
>> Best		100	1	REVERSE_BA	PLATEAU	BASELINE 	0.0000168	0.0000161	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE_BA	PLATEAU	DPQ_11   	0.0000769	0.0000765	0.0000004	109	0.0000760	0.0000792
>> Best		100	1	REVERSE_BA	PLATEAU	DPQ_18_11_21	0.0001059	0.0001053	0.0000006	109	0.0001041	0.0001075
>> Best		100	1	REVERSE_BA	PLATEAU	DPQ_18_11_27	0.0001055	0.0001050	0.0000005	109	0.0001040	0.0001069
>> Best		100	1	REVERSE_BA	PLATEAU	DPQ_18_11I	0.0001127	0.0001077	0.0000050	109	0.0001050	0.0001197
>> Best		100	1	REVERSE_BA	PLATEAU	RADIX    	0.0001535	0.0001515	0.0000020	109	0.0001503	0.0001613
>> Best		100	1	REVERSE_BA	PLATEAU	MARLIN   	0.0002336	0.0002310	0.0000026	109	0.0002290	0.0002382
>> Best		100	1	REVERSE_BA	SHUFFLE	BASELINE 	0.0000169	0.0000162	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	REVERSE_BA	SHUFFLE	DPQ_11   	0.0002768	0.0002604	0.0000164	109	0.0002314	0.0002775
>> Best		100	1	REVERSE_BA	SHUFFLE	DPQ_18_11_21	0.0004096	0.0004061	0.0000035	109	0.0004015	0.0004105
>> Best		100	1	REVERSE_BA	SHUFFLE	DPQ_18_11_27	0.0005660	0.0005568	0.0000093	109	0.0005439	0.0005687
>> Best		100	1	REVERSE_BA	SHUFFLE	DPQ_18_11I	0.0004885	0.0004732	0.0000153	109	0.0004624	0.0005060
>> Best		100	1	REVERSE_BA	SHUFFLE	RADIX    	0.0004563	0.0004315	0.0000248	109	0.0004068	0.0004645
>> Best		100	1	REVERSE_BA	SHUFFLE	MARLIN   	0.0006201	0.0006122	0.0000079	109	0.0005981	0.0006230
>> Best		100	1	SORT______	STAGGER	BASELINE 	0.0000190	0.0000189	0.0000000	109	0.0000189	0.0000190
>> Best		100	1	SORT______	STAGGER	DPQ_11   	0.0001919	0.0001630	0.0000289	109	0.0001366	0.0001953
>> Best		100	1	SORT______	STAGGER	DPQ_18_11_21	0.0001613	0.0001604	0.0000009	109	0.0001593	0.0001622
>> Best		100	1	SORT______	STAGGER	DPQ_18_11_27	0.0003569	0.0003373	0.0000196	109	0.0003191	0.0003609
>> Best		100	1	SORT______	STAGGER	DPQ_18_11I	0.0002498	0.0002376	0.0000122	109	0.0002175	0.0002459
>> Best		100	1	SORT______	STAGGER	RADIX    	0.0001648	0.0001628	0.0000020	109	0.0001599	0.0001737
>> Best		100	1	SORT______	STAGGER	MARLIN   	0.0001972	0.0001963	0.0000008	109	0.0001955	0.0002000
>> Best		100	1	SORT______	SAWTOTH	BASELINE 	0.0000159	0.0000159	0.0000001	109	0.0000158	0.0000160
>> Best		100	1	SORT______	SAWTOTH	DPQ_11   	0.0000702	0.0000700	0.0000002	109	0.0000697	0.0000706
>> Best		100	1	SORT______	SAWTOTH	DPQ_18_11_21	0.0000723	0.0000717	0.0000006	109	0.0000708	0.0000725
>> Best		100	1	SORT______	SAWTOTH	DPQ_18_11_27	0.0000788	0.0000787	0.0000001	109	0.0000785	0.0000790
>> Best		100	1	SORT______	SAWTOTH	DPQ_18_11I	0.0000714	0.0000713	0.0000001	109	0.0000711	0.0000715
>> Best		100	1	SORT______	SAWTOTH	RADIX    	0.0001477	0.0001449	0.0000028	109	0.0001431	0.0001620
>> Best		100	1	SORT______	SAWTOTH	MARLIN   	0.0002405	0.0002379	0.0000026	109	0.0002356	0.0002492
>> Best		100	1	SORT______	_RANDOM	BASELINE 	0.0000190	0.0000189	0.0000000	109	0.0000189	0.0000190
>> Best		100	1	SORT______	_RANDOM	DPQ_11   	0.0000732	0.0000731	0.0000001	109	0.0000729	0.0000733
>> Best		100	1	SORT______	_RANDOM	DPQ_18_11_21	0.0000726	0.0000720	0.0000006	109	0.0000708	0.0000726
>> Best		100	1	SORT______	_RANDOM	DPQ_18_11_27	0.0000757	0.0000731	0.0000026	109	0.0000716	0.0000787
>> Best		100	1	SORT______	_RANDOM	DPQ_18_11I	0.0000822	0.0000765	0.0000057	109	0.0000711	0.0000829
>> Best		100	1	SORT______	_RANDOM	RADIX    	0.0001489	0.0001452	0.0000037	109	0.0001430	0.0001625
>> Best		100	1	SORT______	_RANDOM	MARLIN   	0.0002391	0.0002370	0.0000021	109	0.0002355	0.0002492
>> Best		100	1	SORT______	PLATEAU	BASELINE 	0.0000159	0.0000159	0.0000001	109	0.0000158	0.0000160
>> Best		100	1	SORT______	PLATEAU	DPQ_11   	0.0000861	0.0000815	0.0000046	109	0.0000791	0.0000933
>> Best		100	1	SORT______	PLATEAU	DPQ_18_11_21	0.0001104	0.0001086	0.0000019	109	0.0001072	0.0001129
>> Best		100	1	SORT______	PLATEAU	DPQ_18_11_27	0.0001086	0.0001073	0.0000013	109	0.0001067	0.0001125
>> Best		100	1	SORT______	PLATEAU	DPQ_18_11I	0.0001078	0.0001077	0.0000002	109	0.0001074	0.0001080
>> Best		100	1	SORT______	PLATEAU	RADIX    	0.0001577	0.0001495	0.0000082	109	0.0001337	0.0001572
>> Best		100	1	SORT______	PLATEAU	MARLIN   	0.0002341	0.0002328	0.0000013	109	0.0002316	0.0002370
>> Best		100	1	SORT______	SHUFFLE	BASELINE 	0.0000189	0.0000189	0.0000000	109	0.0000189	0.0000190
>> Best		100	1	SORT______	SHUFFLE	DPQ_11   	0.0001456	0.0001396	0.0000060	109	0.0001363	0.0001517
>> Best		100	1	SORT______	SHUFFLE	DPQ_18_11_21	0.0001605	0.0001578	0.0000027	109	0.0001549	0.0001625
>> Best		100	1	SORT______	SHUFFLE	DPQ_18_11_27	0.0002963	0.0002938	0.0000024	109	0.0002904	0.0002968
>> Best		100	1	SORT______	SHUFFLE	DPQ_18_11I	0.0002545	0.0002363	0.0000181	109	0.0002054	0.0002488
>> Best		100	1	SORT______	SHUFFLE	RADIX    	0.0001578	0.0001494	0.0000084	109	0.0001340	0.0001556
>> Best		100	1	SORT______	SHUFFLE	MARLIN   	0.0001974	0.0001965	0.0000009	109	0.0001955	0.0002000
>> Best		100	1	DITHER____	STAGGER	BASELINE 	0.0000168	0.0000161	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	DITHER____	STAGGER	DPQ_11   	0.0008033	0.0007994	0.0000039	109	0.0007955	0.0008073
>> Best		100	1	DITHER____	STAGGER	DPQ_18_11_21	0.0007069	0.0006864	0.0000204	109	0.0006712	0.0007565
>> Best		100	1	DITHER____	STAGGER	DPQ_18_11_27	0.0007844	0.0007526	0.0000319	109	0.0007177	0.0008445
>> Best		100	1	DITHER____	STAGGER	DPQ_18_11I	0.0008041	0.0007454	0.0000587	109	0.0006855	0.0008530
>> Best		100	1	DITHER____	STAGGER	RADIX    	0.0036488	0.0035981	0.0000507	109	0.0035353	0.0037094
>> Best		100	1	DITHER____	STAGGER	MARLIN   	0.0005580	0.0005558	0.0000021	109	0.0005524	0.0005654
>> Best		100	1	DITHER____	SAWTOTH	BASELINE 	0.0000168	0.0000161	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	DITHER____	SAWTOTH	DPQ_11   	0.0004646	0.0003865	0.0000781	109	0.0003676	0.0008221
>> Best		100	1	DITHER____	SAWTOTH	DPQ_18_11_21	0.0004224	0.0004178	0.0000046	109	0.0004094	0.0004264
>> Best		100	1	DITHER____	SAWTOTH	DPQ_18_11_27	0.0004227	0.0004156	0.0000071	109	0.0004095	0.0004319
>> Best		100	1	DITHER____	SAWTOTH	DPQ_18_11I	0.0004356	0.0004329	0.0000027	109	0.0004107	0.0004356
>> Best		100	1	DITHER____	SAWTOTH	RADIX    	0.0035039	0.0034413	0.0000626	109	0.0033486	0.0035522
>> Best		100	1	DITHER____	SAWTOTH	MARLIN   	0.0009871	0.0009852	0.0000019	109	0.0009829	0.0009895
>> Best		100	1	DITHER____	_RANDOM	BASELINE 	0.0000169	0.0000162	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	DITHER____	_RANDOM	DPQ_11   	0.0003633	0.0003459	0.0000174	109	0.0003184	0.0003728
>> Best		100	1	DITHER____	_RANDOM	DPQ_18_11_21	0.0004349	0.0004282	0.0000067	109	0.0004164	0.0004372
>> Best		100	1	DITHER____	_RANDOM	DPQ_18_11_27	0.0004214	0.0004143	0.0000071	109	0.0004093	0.0004296
>> Best		100	1	DITHER____	_RANDOM	DPQ_18_11I	0.0004406	0.0004311	0.0000095	109	0.0004103	0.0004380
>> Best		100	1	DITHER____	_RANDOM	RADIX    	0.0035088	0.0034307	0.0000781	109	0.0033473	0.0035883
>> Best		100	1	DITHER____	_RANDOM	MARLIN   	0.0009994	0.0009632	0.0000362	109	0.0009015	0.0009901
>> Best		100	1	DITHER____	PLATEAU	BASELINE 	0.0000168	0.0000161	0.0000007	109	0.0000158	0.0000189
>> Best		100	1	DITHER____	PLATEAU	DPQ_11   	0.0004015	0.0003726	0.0000289	109	0.0003406	0.0004057
>> Best		100	1	DITHER____	PLATEAU	DPQ_18_11_21	0.0004366	0.0004341	0.0000025	109	0.0004298	0.0004381
>> Best		100	1	DITHER____	PLATEAU	DPQ_18_11_27	0.0004323	0.0004208	0.0000115	109	0.0004093	0.0004430
>> Best		100	1	DITHER____	PLATEAU	DPQ_18_11I	0.0004431	0.0004349	0.0000081	109	0.0004269	0.0004519
>> Best		100	1	DITHER____	PLATEAU	RADIX    	0.0033952	0.0033781	0.0000171	109	0.0033533	0.0034086
>> Best		100	1	DITHER____	PLATEAU	MARLIN   	0.0009991	0.0009629	0.0000363	109	0.0009011	0.0009901
>> Best		100	1	DITHER____	SHUFFLE	BASELINE 	0.0000169	0.0000162	0.0000007	109	0.0000158	0.0000190
>> Best		100	1	DITHER____	SHUFFLE	DPQ_11   	0.0002493	0.0002400	0.0000093	109	0.0002298	0.0002509
>> Best		100	1	DITHER____	SHUFFLE	DPQ_18_11_21	0.0004194	0.0004108	0.0000086	109	0.0004023	0.0004260
>> Best		100	1	DITHER____	SHUFFLE	DPQ_18_11_27	0.0004817	0.0004632	0.0000186	109	0.0004369	0.0004902
>> Best		100	1	DITHER____	SHUFFLE	DPQ_18_11I	0.0003621	0.0003561	0.0000060	109	0.0003455	0.0003654
